m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03,label,clase_name,dataset
1873230.0,241058385.0,230150250.0,34472251245.0,28514063790.0,30529831140.0,5299650893655.0,3966053636070.0,3655889179050.0,4368442532940.0,3451423595.00068,-1103040128.0166082,2252931039.605225,-24743018441.99558,14588467137.296875,-1826032902.0820312,63859778379.91379,0.0009835944167648734,-0.00031434684312764964,0.0006420453273605047,-5.151988888866718e-06,3.037609205729912e-06,-3.8021639293063233e-07,1.329687683134071e-05,1,1,2
2761140.0,321666180.0,341110440.0,43741559130.0,37085216865.0,46110993120.0,6485012954250.0,4781998683315.0,4765901457945.0,6674327543520.0,6268221539.080161,-2653330326.7103825,3970307650.5947533,-71239169268.00241,-3607703966.3964844,49664808409.79492,-3192586303.065234,0.0008221810871440402,-0.00034802822442793295,0.0005207716160174709,-5.623384475588053e-06,-2.8478022253220906e-07,3.920375763283056e-06,-2.5201220674110073e-07,1,1,2
3152310.0,388957620.0,380178225.0,55414122420.0,42698027730.0,54863998935.0,8687354491650.0,5606907174870.0,5809907933910.0,9019860237405.0,7421371023.067465,-4211450580.1359,9013342507.126274,18491723898.600536,-36919451563.86719,56169615985.18945,229020871079.0918,0.0007468378238363178,-0.0004238126050680678,0.0009070433323695011,1.0481057440549822e-06,-2.0925841994849057e-06,3.1836781404623428e-06,1.2980838985198016e-05,1,1,2
2092275.0,299840220.0,257867985.0,53016171270.0,33243393495.0,36277396245.0,10224173227860.0,5590234927305.0,4300895612775.0,5540760031305.0,10046601051.148079,-3711210155.7422314,4495772085.670932,-253001424617.05127,119810093723.45703,16842177360.246094,-38530668171.473335,0.0022949943737827286,-0.0008477699456753523,0.0010269912769398923,-3.9955452372544195e-05,1.89211048940276e-05,2.6598143326102905e-06,-6.08498659380217e-06,1,1,2
1916835.0,199171320.0,231322485.0,25312019610.0,22359052545.0,31448668305.0,3566123553750.0,2689986171645.0,2905202931615.0,4757205612675.0,4616855597.165092,-1676821530.3013165,3532811141.198616,-23397090782.839024,-16188205056.62793,42202343683.6416,109324388318.78911,0.0012565414802083942,-0.00045637030731996217,0.0009615037003505566,-4.599387848312764e-06,-3.1822688690023197e-06,8.296114611446888e-06,2.1490930980464882e-05,1,1,2
4528035.0,557659245.0,452280240.0,85528147245.0,51588572640.0,51807179040.0,14677355006895.0,7424307267300.0,5654080690260.0,6603003079110.0,16848502866.374388,-4112908723.73036,6631420572.042574,-6058172239.190944,-105556749975.74219,95294669460.13867,103520556191.5875,0.0008217538848507792,-0.0002005993498987592,0.0003234350054942307,-1.388568083628456e-07,-2.41942170411845e-06,2.184208888883347e-06,2.372750965995999e-06,1,1,2
2215950.0,248450580.0,338223585.0,32372990010.0,36683575035.0,54739924605.0,4600166062050.0,4645661849565.0,5807665925715.0,9346331523675.0,4516905395.123132,-1237788652.3256593,3116380098.015534,-42332042494.61843,-17913646802.666016,48119281456.45703,39984340534.70373,0.00091985861634227,-0.0002520731468677143,0.0006346444820500856,-5.791210235617456e-06,-2.4506659402041318e-06,6.582930066193184e-06,5.4700342464795435e-06,1,1,2
1416780.0,279299970.0,160509240.0,56202515100.0,31881714915.0,19076252670.0,11529026503200.0,6458757372165.0,3814761123465.0,2382345351450.0,1142115290.572349,239380948.73649815,891907799.6760238,-883796311.1065509,-2895932081.8671875,-116632254.14257812,19075327690.621178,0.0005689906251332424,0.00011925723855628616,0.00044433970956168364,-3.69910058560331e-07,-1.2120829115579823e-06,-4.881604892182344e-08,7.983916083854856e-06,1,1,2
3271395.0,458703690.0,361080000.0,76552605480.0,53352907950.0,47583841500.0,13979540671620.0,9166237113990.0,7269051756090.0,7287487731810.0,12234760884.768877,2723519452.065627,7729661127.406656,-185432540423.3398,-47016446529.890625,-4206437411.1992188,329102832221.9061,0.0011432192135141124,0.0002544863602407601,0.0007222615299172132,-9.579734750987738e-06,-2.428943084434273e-06,-2.1731112863968536e-07,1.700196649027766e-05,1,1,2
943245.0,122690190.0,165875970.0,17851179630.0,22224398775.0,31320420390.0,2814730792860.0,3276012424995.0,4285405398585.0,6224253087180.0,1892565778.6293585,648504626.889699,2150016705.442009,442744194.06736237,-31942611658.726562,-16606270280.042969,-39843013050.400154,0.002127168824533171,0.0007288934632878838,0.0024165334487628535,5.123793228456116e-07,-3.6966568847040596e-05,-1.921811654470853e-05,-4.6109551114264523e-05,1,1,2
3724530.0,491050950.0,420941760.0,71399452770.0,58389125820.0,55009171710.0,11210644559490.0,8806052063520.0,7861595326980.0,8026756222920.0,6658120173.430095,2891156641.9635744,7434856209.279742,41524808825.44476,-25779534912.746094,-44455411641.05859,129131429479.78148,0.0004799640132533454,0.00020841485414433724,0.0005359565960385899,1.5510612564291396e-06,-9.629337001889146e-07,-1.660527009887237e-06,4.8233998642919805e-06,1,1,2
4781505.0,449745285.0,414393615.0,58743827505.0,36211142655.0,45454317885.0,8824867384125.0,4535960036625.0,3725137791735.0,5997955031145.0,16441075258.640076,-2766454248.14143,9540506615.793293,206586822035.42352,-34707050451.91797,-70751410185.95312,404940037618.0038,0.0007191193730896071,-0.00012100247783727374,0.000417294065538753,4.132292730395387e-06,-6.942344669561466e-07,-1.415218720613768e-06,8.099891160569695e-06,1,1,2
9793275.0,1499354355.0,1287849450.0,269622998715.0,193241768025.0,211599937890.0,52954870933875.0,35345751628755.0,31235843364705.0,38545306627530.0,40071241835.1548,-3928502537.386407,42243292042.18069,-594365582314.9048,1092307727062.6875,-126969252004.6875,-391092531800.6901,0.00041780814484686154,-4.0961055410357295e-05,0.000440455315884011,-1.9803127255285695e-06,3.6393609530192738e-06,-4.230373241270724e-07,-1.303045702221967e-06,1,1,2
677280.0,92198055.0,81211890.0,13637131995.0,10780887450.0,10910213250.0,2151576896025.0,1560521421240.0,1436213065500.0,1619366831310.0,1086220487.524474,-274478574.2055713,1172186027.326807,-578605715.9138888,37600469.31933594,16831725826.970703,30024279105.378864,0.002367998852676434,-0.0005983729420205874,0.002555406751864165,-1.5327174144549797e-06,9.960305011228633e-08,4.458697620983938e-05,7.953384174331199e-05,1,1,2
415650.0,56855055.0,57866895.0,9006700215.0,7435947900.0,9666255675.0,1554566804805.0,1134945443220.0,1208201017020.0,1797611396535.0,1229730940.2423315,-479426809.260736,1610012352.6349704,-13842377386.015875,12188074231.920898,19485471770.787598,3580279716.425068,0.007117943402210778,-0.0027750240171626043,0.009319092842095712,-0.0001242771322561326,0.0001094247664998792,0.00017494094293207932,3.2143820633124063e-05,1,1,2
5936145.0,813476265.0,776618310.0,129774312105.0,104711098290.0,117001886640.0,22913792116755.0,16744606306860.0,15486137990520.0,19592504492250.0,18297312517.161385,-1714968146.9573495,15397899637.11242,114958598349.35692,236428830933.1172,-98809212399.21875,256320983151.73676,0.0005192521511129127,-4.8668398627531356e-05,0.00043697086671566306,1.3389988625252361e-06,2.7538430376955466e-06,-1.150896278393155e-06,2.9855400971270254e-06,1,1,2
1973700.0,237413925.0,259111875.0,34144794015.0,29548393260.0,37830923565.0,5457702199365.0,4073028000120.0,4189970434020.0,6013384990365.0,5586567443.633723,-1619852804.6802304,3814120724.6414747,6464739995.158817,-19878912862.03711,64651563344.49805,45401262956.955894,0.0014341109898847514,-0.00041582756005833767,0.0009791115032879135,1.1812673761321696e-06,-3.6323674663611483e-06,1.1813434515848892e-05,8.295930046129013e-06,1,1,2
14636745.0,1790595720.0,1863778935.0,306256904850.0,227035908225.0,322323366255.0,59982953588370.0,38711314718895.0,39399033470295.0,62761098882765.0,87203212756.4151,-970700077.403175,84997928218.76079,1180692422473.4983,-48594342151.40625,214604189108.39062,71327587993.1287,0.00040704598212726453,-4.531020748756991e-06,0.0003967521846612585,1.4405406214575635e-06,-5.9289043030747064e-08,2.618345354482332e-07,8.702544877812746e-08,1,1,2
4468110.0,559546500.0,448811475.0,85446666330.0,55578584925.0,55059687465.0,14430573091560.0,8116572465975.0,6797546514015.0,7491438521655.0,15374021372.232622,-626586835.7864393,9977596806.606262,-120622555175.47964,-309414228081.1875,28237636622.808594,-43635463466.70834,0.000770086956677487,-3.138582533366693e-05,0.0004997792687885806,-2.8583728816309995e-06,-7.332138151537366e-06,6.691426379300747e-07,-1.0340224120537774e-06,1,1,2
3613860.0,478242300.0,411939495.0,69165825150.0,52793680710.0,52715877915.0,10690423126230.0,7398317099670.0,6615637745160.0,7435492238205.0,5877347591.574937,-1720575943.4504652,5759397160.113249,-18241780911.494286,-30424105165.953125,31703577793.101562,113460271811.80139,0.00045002716287801206,-0.00013174410706236333,0.00044099572527731077,-7.347488672410836e-07,-1.2254328081213927e-06,1.2769678565919577e-06,4.569992732346529e-06,1,1,2
3597285.0,507283485.0,422368485.0,84010495875.0,63374863890.0,56235087525.0,15250199351955.0,10876815869400.0,8867128670040.0,8433151541835.0,12474174968.053444,3813123014.5980687,6643482433.606012,-115006080652.07916,-62560501941.30859,41523481529.53516,270349889202.74643,0.0009639669358099908,0.0002946667429038187,0.0005133884542289715,-4.68579933311154e-06,-2.548960512466671e-06,1.69182969245068e-06,1.1015116099516479e-05,1,1,2
6622095.0,1136749965.0,900413415.0,212394978675.0,162029224110.0,146528227245.0,42007803859365.0,31167283865550.0,27077633982150.0,26541143524665.0,17260284453.9867,7464102651.189704,24098041946.848557,-377761444802.4582,-274869249529.35938,-105230882881.73438,64268460819.37486,0.0003936018536924857,0.00017021067338091788,0.0005495294127929659,-3.347565733999561e-06,-2.435777641457895e-06,-9.325125751719454e-07,5.695205272426273e-07,1,1,2
7821870.0,893711760.0,1229382540.0,143017886790.0,146396873175.0,237118281060.0,26816390677410.0,24325798519305.0,28503696883065.0,48559482066690.0,40904107097.63775,5929998433.196533,43893204491.75589,1128194580378.4346,492225268869.83594,-453044838071.4531,-2506586930059.526,0.0006685682210129972,9.692446026577677e-05,0.0007174243303139521,6.5933711724393275e-06,2.87665262230204e-06,-2.647675168020033e-06,-1.4648942915790292e-05,1,1,2
3233400.0,408157845.0,336216735.0,60678479865.0,44179042740.0,45496740195.0,9889616638995.0,6756256465470.0,6060771032190.0,7208272515015.0,9155987616.888407,1737805030.302444,10536112714.929419,-81489295527.795,8029244164.144531,-43765894644.234375,286270821838.3833,0.0008757624674098375,0.00016621958055160668,0.0010077702651230234,-4.334629460935995e-06,4.270965662119161e-07,-2.328022779929565e-06,1.5227496201924674e-05,1,1,2
1355580.0,185751945.0,154839825.0,27427887465.0,20943575085.0,18621309975.0,4297875535575.0,3071879531235.0,2480545090275.0,2353178801565.0,1974734518.4509037,-273762628.163092,934879512.7398409,-1689963463.534423,13981499469.201172,-8548752531.417969,12606103459.982788,0.0010746286437513539,-0.00014897858879961846,0.0005087510718325045,-7.89886031322137e-07,6.534928929506367e-06,-3.995672306236973e-06,5.892071188105447e-06,1,1,2
2950860.0,332992260.0,387345255.0,41348093430.0,41201003820.0,59387739735.0,5501729063970.0,4917329317410.0,6091028854320.0,9957851113875.0,3771303877.1552,-2509294826.0646415,8542783833.664451,-15382923839.72268,56090125061.99805,48136008808.833984,-80433574808.46025,0.0004331061162190429,-0.0002881737913374386,0.0009810749937998098,-1.0284125701981363e-06,3.74985862757702e-06,3.2180928056304756e-06,-5.3773196994833405e-06,1,1,2
5816295.0,556787145.0,881633940.0,75337242075.0,70828743135.0,151601978310.0,12009500428305.0,8448002384835.0,10650176484645.0,28355778872160.0,22036657280.51295,-13569046933.712358,17963914188.437458,578466941827.1531,-373717929236.1758,251087707485.42188,-69987416652.35764,0.0006514076674806899,-0.0004011035385499188,0.0005310166279466198,7.090265221246657e-06,-4.580658019713301e-06,3.0775802576431257e-06,-8.578352717057852e-07,1,1,2
3117120.0,526631100.0,316427460.0,92664268440.0,50268009240.0,45964888830.0,16943282693790.0,8261667726840.0,7078174038240.0,7991626160670.0,3691012521.9699054,-3191768160.2944965,13843463462.336388,40664383179.55017,-66452570365.63672,-39490274387.96484,515026933293.7395,0.00037987304256795884,-0.00032849161984839585,0.0014247468828172591,2.3704477388853484e-06,-3.873717805353554e-06,-2.3020054482958165e-06,3.002245045991879e-05,1,1,2
3248445.0,396161625.0,435767970.0,52711827495.0,51016233810.0,65137584540.0,7452972948225.0,6550428013470.0,7468255178040.0,10515629748090.0,4398239571.350184,-2127515620.3124266,6680777151.258341,-48225535538.66699,-1767258967.9296875,95249012342.9961,-14765681154.343824,0.000416800129782611,-0.00020161448058377018,0.0006331053000913203,-2.5356439107429578e-06,-9.292047025882877e-08,5.008084937867642e-06,-7.763627524045711e-07,1,1,2
2973555.0,363223785.0,407757750.0,48750005715.0,47951021865.0,61960415100.0,7098002860935.0,6220684625085.0,7091688903855.0,10268285273430.0,4381726671.993828,-1857141534.7298665,6045396650.681767,72655662767.1391,-10603071892.171875,32472314443.61328,113788678438.11652,0.0004955566764690867,-0.00021003566757500568,0.0006837114444626009,4.765182402697054e-06,-6.95411337132018e-07,2.1297238985690738e-06,7.462925633990707e-06,1,1,2
3423630.0,403196310.0,423533070.0,61158564030.0,45554480610.0,63307967190.0,10556082033660.0,6307497182340.0,6524180036760.0,10835324636310.0,13674675760.059584,-4324440589.7125,10913210343.137196,132623612160.10919,-239786666453.4922,138428198324.77734,303453885145.51184,0.0011666575368332432,-0.0003689404630207993,0.0009310625949212297,6.115103247246324e-06,-1.1056253096966727e-05,6.382745208782037e-06,1.3991866216119992e-05,1,1,2
6767700.0,975926055.0,1105248285.0,162207628995.0,166138331085.0,196022459895.0,29649937315665.0,28616934034875.0,30368784091485.0,36875484266355.0,21475672077.899185,6757655438.093985,15521880452.140337,65294480594.059425,177486691444.17188,-105557286512.21875,-207210167475.742,0.0004688830851756316,0.0001475413816561381,0.00033889263943533073,5.479913763100675e-07,1.489577303262306e-06,-8.859015676226948e-07,-1.7390349663153963e-06,1,1,2
5681910.0,947787825.0,831636855.0,176141785755.0,142448777025.0,133355587695.0,35201578796985.0,27276489471135.0,23444127481395.0,23017052428245.0,18043230653.241856,3725128464.869626,11632459628.15435,-199782485746.73636,252607792174.8125,108891503522.92188,93178972049.46323,0.0005588890492747957,0.00011538585002699616,0.0003603154239531122,-2.596100713959368e-06,3.2825463511755484e-06,1.4150054694901333e-06,1.2108268397975082e-06,1,1,2
3126555.0,327461820.0,390818355.0,42897622860.0,42949974615.0,54117355365.0,6436734931860.0,5825810738865.0,6097447600335.0,8199558031425.0,8600691074.788355,2017353945.3792531,5265188489.667238,142225620293.40125,41044058403.04297,-74906822402.30078,118612578908.38194,0.0008798349364773472,0.00020637161187989284,0.000538619134214355,8.228348065115333e-06,2.3745707548925242e-06,-4.333673538610021e-06,6.862234681386771e-06,1,1,2
7053300.0,1180477875.0,929996475.0,220061283885.0,151640486370.0,144175186695.0,44272875975105.0,27992883584790.0,23072453550510.0,24952888721625.0,22490215964.379055,-4008679632.5081453,21552663406.26628,-85917989447.63496,319042536097.0,-363735323.3203125,259451975960.53787,0.0004520733578383375,-8.057802845630188e-05,0.00043322771697089255,-6.502842195421303e-07,2.4147251107758608e-06,-2.752989709907193e-09,1.9637043043120947e-06,1,1,2
1173000.0,163153590.0,155504610.0,26852396580.0,20881201830.0,24675594690.0,4748031636540.0,3411192874290.0,3269122809240.0,4332430009530.0,4159221874.2130437,-748069596.2999996,4060348542.300001,-143911128080.2003,59469960968.73633,35316059532.021484,-15374391028.72208,0.003022846290915479,-0.0005436832832944139,0.0029509869639349133,-9.657158229152558e-05,3.9907325487474154e-05,2.3698846606277554e-05,-1.0316987214393188e-05,1,1,2
4226880.0,532660830.0,158454705.0,88239826170.0,20328837405.0,10758431385.0,16418854225140.0,3372195802575.0,1404792315615.0,1243333277625.0,21115242596.2319,360772382.4052846,4818377838.025157,-22687607296.312954,-26612362862.57617,21992909460.933105,478770917402.201,0.0011818333427920053,2.0192656027601646e-05,0.0002696876231090235,-6.176449573369014e-07,-7.24492076674883e-07,5.987325789053091e-07,1.3034007464554827e-05,1,1,2
3492480.0,428427540.0,423643995.0,62685887040.0,49790060700.0,58184134125.0,10151515588770.0,6979767304440.0,6685101092580.0,8897481501345.0,10130065093.860981,-2178956907.4372087,6795368978.296214,-23591531004.640747,-89550006040.13672,76192399672.75,191062696009.0261,0.0008305090714909443,-0.00017864085385898806,0.0005571154309781581,-1.0349546175235816e-06,-3.928536568155444e-06,3.342541687777828e-06,8.381873115066071e-06,1,1,2
4732545.0,596857845.0,521860815.0,86056163505.0,59460068445.0,68806834365.0,13459024122015.0,7947593372925.0,7389353867265.0,10039725657585.0,10781805387.318289,-6355834294.613389,11260902898.428797,-113737796980.02515,61291076386.359375,113315889732.39453,-31142889403.719936,0.0004813954532846996,-0.0002837808345953525,0.0005027866169389695,-2.3343605304437138e-06,1.2579412770748078e-06,2.3257012838913117e-06,-6.391783009546517e-07,1,1,2
2745330.0,318437625.0,342556035.0,43171673655.0,37099368090.0,46688025735.0,6389939364465.0,4770690845760.0,4802756887170.0,6817146941625.0,6235304979.598271,-2634554686.0658565,3944662600.1778765,-64146899729.52789,-4995384035.287109,44764654362.46875,7109191256.5537,0.0008273105996185571,-0.00034955708248250755,0.0005233843720113132,-5.136760077727061e-06,-4.0002072420603927e-07,3.5846672308705878e-06,5.692903318097755e-07,1,1,2
2199885.0,261987765.0,260012025.0,41444754495.0,32740690065.0,39318268695.0,7305716809455.0,5256448535595.0,5365062539955.0,6998132995785.0,10244219462.62548,1775449017.002436,8586547198.376032,-70004613930.42886,-64932528208.16797,262895141448.87695,321223197092.4718,0.0021167955647079756,0.0003668666625375761,0.0017742654862081388,-9.752741622092575e-06,-9.046120461614843e-06,3.662542001592137e-05,4.475143377519094e-05,1,1,2
4056540.0,477761880.0,439394835.0,66316231260.0,55008643350.0,55295004525.0,10211129068530.0,7869620610990.0,7130539269990.0,7885779386475.0,10047486472.290668,3258604540.598438,7700793442.48208,33988112482.55979,-81165910354.60156,-87797865935.07422,228091524986.2385,0.0006105846818272686,0.000198025050554617,0.0004679763965706996,1.0255046642715632e-06,-2.4489744669169874e-06,-2.649076822836468e-06,6.882080400146559e-06,1,1,2
2657610.0,317217195.0,294029280.0,44073948825.0,32940170190.0,37696933560.0,6698398133115.0,4338113045100.0,4061357426340.0,5473560850560.0,6210323686.748708,-2155702962.746111,5166495498.238344,-44900296204.95713,-23467226490.103516,38782276508.25195,159687055761.2304,0.0008792891981538761,-0.0003052153841216781,0.000731498696856157,-3.899609169091721e-06,-2.038138260296298e-06,3.3682566453343995e-06,1.3868886387502386e-05,1,1,2
3528435.0,481287000.0,384984720.0,81017912520.0,53235044145.0,51697715700.0,15114947082420.0,9280627270995.0,7261595015235.0,8179072141050.0,15369210937.286978,722204618.5130398,9692340899.705133,-128885073128.08923,243806767015.96484,52304215833.05469,423328617862.19495,0.0012344892955181554,5.8009085460928725e-05,0.0007785104347921007,-5.511214556914784e-06,1.0425345393700807e-05,2.2365643180468535e-06,1.810182346563978e-05,1,1,2
3275220.0,438712965.0,349172265.0,67627922445.0,48983996775.0,40409398905.0,11339155850985.0,7739738147775.0,5852705423625.0,5037451460805.0,8862689679.234268,2212665483.08198,3184030641.118421,-93847155451.06584,-62865929702.875,-31885548679.277344,50491279649.28792,0.0008261988543042658,0.00020626940051441292,0.00029682213447295184,-4.834147752297464e-06,-3.238278148214156e-06,-1.642452056621705e-06,2.600849272991532e-06,1,1,2
2835600.0,386720250.0,335411190.0,64506666090.0,48267166275.0,44076552630.0,11803986088620.0,8305087270695.0,6670468556355.0,6450763880790.0,11765605376.196047,2523655466.142089,4402174587.534171,-202654390276.55725,-13489038283.777344,62265700412.978516,195704562581.81757,0.001463269574551711,0.00031386300510537386,0.0005474914320036554,-1.4967304613373102e-05,-9.962505359949356e-07,4.5987146085227804e-06,1.4454016014119605e-05,1,1,2
1875270.0,194818470.0,223497810.0,24716747100.0,21567112050.0,29904391620.0,3481107050490.0,2582762058810.0,2751762747300.0,4438284999570.0,4477402230.652707,-1651678520.184932,3267549418.7190647,-16970643761.83146,-19841237091.532227,38748217382.45508,95365678750.42778,0.0012732054804727607,-0.0004696755027908301,0.0009291686592612032,-3.5240235513298148e-06,-4.120113990922193e-06,8.046225738055482e-06,1.9803073037271286e-05,1,1,2
2748390.0,386705460.0,325983840.0,60487191360.0,44699379930.0,44093773800.0,10072729309260.0,6943413390090.0,5895311127330.0,6659903306850.0,6076750049.33754,-1167375079.2113562,5429150532.87066,-148000647276.3785,97592281604.78125,-31872517779.208984,142091649588.17014,0.0008044788925145148,-0.00015454455148692113,0.0007187455420277681,-1.1818645754357006e-05,7.793267298976535e-06,-2.545191550605047e-06,1.1346780585349765e-05,1,1,2
4793490.0,625559370.0,520242840.0,96953167500.0,74270192280.0,70230755640.0,16791741296340.0,12180710496720.0,10538335239810.0,11169384522660.0,15316504985.882536,6377533019.751033,13768217370.124483,141507583545.03036,-6285258601.277344,-11230741043.292969,558601818984.5153,0.000666585749954033,0.00027755500584145825,0.0005992031151789394,2.8128731693625006e-06,-1.249377230472735e-07,-2.2324351360776559e-07,1.110382941758469e-05,1,1,2
3881865.0,526937610.0,510666315.0,81568680390.0,67952123580.0,73453688145.0,13761969168720.0,10287811897410.0,9769359216060.0,11427748180485.0,10040369943.214216,-1367465724.0090642,6274616931.6324005,-36270228669.33188,-71445622736.0,158289920122.45312,113909275424.42116,0.000666298536423866,-9.074769312985683e-05,0.0004163958202548751,-1.2216568208206616e-06,-2.4064373326384636e-06,5.331534089506877e-06,3.836701569920013e-06,1,1,2
2623950.0,279748260.0,329850660.0,33529820460.0,36793203105.0,47240387100.0,4380067228140.0,4595442585615.0,5401850082825.0,7433810217660.0,3704904218.0641384,1626699095.8338175,5775626756.839651,15353743226.946096,33630854591.66797,-43585856775.916016,43249628127.07312,0.000538103571264079,0.00023626321797263583,0.0008388571475048005,1.3766558521349406e-06,3.0154283617733638e-06,-3.908019296269998e-06,3.877872176428066e-06,1,1,2
5836695.0,724140840.0,578906355.0,108271540380.0,73770392025.0,70366352145.0,18000971073120.0,11470435260045.0,9195041527155.0,9840272895615.0,18429608232.456646,1947256810.4585235,12948144090.718254,-4956625947.924109,248457898462.21484,78630949799.3164,292565805548.89844,0.0005409811143235707,5.715960675391922e-05,0.000380078693495114,-6.022386822266882e-08,3.0188067231775615e-06,9.5537972981814e-07,3.5547254735280217e-06,1,1,2
1411680.0,210252600.0,171067770.0,31977126480.0,26462437320.0,24615767100.0,4965636346560.0,4184060859510.0,3934414131630.0,3992398534710.0,662553909.1907521,983969523.6849717,3885727761.9255767,5672794590.795318,15963259988.433594,29719032103.929688,67706004706.19872,0.00033246711665594936,0.0004937522907629333,0.0019498439103548247,2.395832233141092e-06,6.741878665650533e-06,1.2551453064752565e-05,2.8594765041469876e-05,1,1,2
4221015.0,528221025.0,511007505.0,76765624575.0,61004279850.0,71956648425.0,12108532933125.0,8790672008820.0,8331120792150.0,11170982716035.0,10663644067.45605,-2943587682.7599216,10092696231.907812,-166888712347.78348,233943241471.91016,39128512665.94922,16017756137.521395,0.0005985106045411491,-0.0001652126076586888,0.0005664654301098013,-4.559158860138049e-06,6.390991859913167e-06,1.0689345174719096e-06,4.3758198973773313e-07,1,1,2
8773275.0,1093883700.0,1280739540.0,189689206710.0,163876587930.0,227136166320.0,37178409681120.0,29148127373790.0,29519016081390.0,44371054662150.0,53299825421.29197,4189343799.21669,40171347672.52666,236041891623.66782,412247427470.21875,-24280637173.84375,-515300302059.3831,0.0006924721336873797,5.44280176616619e-05,0.0005219067532776508,1.0353441402175588e-06,1.8082296977671621e-06,-1.0650149956757548e-07,-2.260247723485136e-06,1,1,2
1015665.0,127825380.0,153592620.0,17367754710.0,19092727455.0,24822181440.0,2502965531520.0,2561567670825.0,3074227291245.0,4257609847530.0,1280434804.1802645,-237499555.57494557,1595337039.0760734,-5129141794.20854,-5067989106.0234375,22090595565.0625,21402168113.612183,0.001241242098086986,-0.0002302299544608988,0.0015465055206823988,-4.933651719081291e-06,-4.8748297801886016e-06,2.124864337113098e-05,2.058645437040075e-05,1,1,2
1462935.0,196323480.0,186988695.0,30763824750.0,27772703055.0,28721311725.0,5331260546010.0,4653448090965.0,4567571337045.0,5054679618315.0,4417535407.472547,2679126564.548544,4820884120.353843,17153643470.525278,2224117079.3320312,28339841382.96875,151206628080.76172,0.002064096410127404,0.0012518237012446585,0.0022525613693169734,6.626646496838999e-06,8.592015846452749e-07,1.094800127705301e-05,5.841283071971963e-05,1,1,2
3690615.0,495542010.0,486245220.0,79628718420.0,59697691980.0,71036277180.0,14039954787630.0,9089008064400.0,8099133838350.0,11262819282270.0,13091871939.172241,-5590866612.996624,6972587531.296893,-167574377663.82025,99160803615.96484,34246212780.835938,66358816569.97192,0.0009611789772846938,-0.00041047021221894155,0.0005119133904989676,-6.404139136392574e-06,3.7895983388768716e-06,1.308777120944846e-06,2.5360147545528113e-06,1,1,2
2499255.0,323165070.0,258770940.0,46557172230.0,33240665250.0,29586002700.0,7252263540900.0,4745028469920.0,3779891215020.0,3727682232990.0,4770454800.964189,-219597483.92102736,2793058647.27885,-1474289805.8947659,-18675413506.328125,-239959627.6171875,85987986990.8959,0.0007637278821499407,-3.5156547607696514e-05,0.0004471558487412378,-1.4929884174840022e-07,-1.8912276233064046e-06,-2.430030671471708e-08,8.7078583943852e-06,1,1,2
3369570.0,396937080.0,401991435.0,54227769090.0,45025534110.0,52532435505.0,7998842195550.0,5905083302610.0,5720449905420.0,7359977816775.0,7468376799.90768,-2329263800.0923204,4574650442.40768,-148774169769.32822,-15540507140.515625,87866709446.12305,1314923695.5882812,0.0006577748365589578,-0.0002051491450494788,0.0004029108369446855,-7.138242999805516e-06,-7.456396260265564e-07,4.215879171715207e-06,6.309055449521014e-08,1,1,2
1010310.0,94713885.0,121415190.0,9598261965.0,10862813850.0,15414367500.0,1037349431685.0,1060604659290.0,1307265203550.0,2070309561630.0,719086254.7791518,-519538440.79505324,823154542.8520951,2712948196.41666,4532966560.873047,-12918615020.40625,20022729685.52217,0.000704484892303297,-0.000508988984392888,0.0008064400280439636,2.6442643624450836e-06,4.418205238457477e-06,-1.259155385116746e-05,1.951581331933626e-05,1,1,2
6050895.0,558764670.0,883914915.0,69915259950.0,68618393955.0,150256946895.0,10122509060310.0,7619350067685.0,10278877410645.0,28084315338525.0,18316619345.55902,-13005965051.073156,21134630781.52302,283380025316.0415,-191823901838.23828,203352986280.07812,-39918710234.07891,0.0005002718735216021,-0.00035522485783570065,0.0005772386889627288,3.1464453489868262e-06,-2.1298728556831135e-06,2.257883409989638e-06,-4.432282762819711e-07,1,1,2
3775020.0,425445570.0,336850920.0,59959097070.0,39940092315.0,34537089330.0,9649089000540.0,6009408276585.0,4351659957585.0,4024105108740.0,12011289367.62362,1976920818.0478277,4479356574.982436,184335983994.75848,213565759470.5879,106515071254.36133,142906841839.57303,0.0008428516010136205,0.000138723731114175,0.00031432369541537294,6.657512329786577e-06,7.713180281371986e-06,3.846917920291515e-06,5.161249805598838e-06,1,1,2
1750830.0,244974930.0,213078765.0,41853648270.0,32307468270.0,31725303015.0,7876359993750.0,5773400537610.0,5121749090250.0,5492615611575.0,7576924471.284595,2493633951.213228,5793282148.368047,-100089826691.92244,-18069387742.0625,75808153264.92383,221493231544.6168,0.002471752596637061,0.0008134759977261124,0.0018898908452299919,-2.4676296985594116e-05,-4.4548541346107906e-06,1.86898565590749e-05,5.4607275709620344e-05,1,1,2
