m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03,label,clase_name,dataset
1633530.0,216590625.0,189226065.0,34434433215.0,26046988005.0,22378749765.0,6059271493215.0,4208578143315.0,3171379057845.0,2691927759495.0,5716565261.616451,957401842.1253496,459039887.99484676,-22333556763.39122,-34148237286.464844,-17639916240.70117,-6747735302.913793,0.0021423031991551354,0.00035878975143234705,0.00017202683352434995,-6.548473975057394e-06,-1.001268385208807e-05,-5.172240751807761e-06,-1.9785191176596718e-06,1,1,1
1728135.0,211335840.0,218187180.0,32987075910.0,25512370815.0,28016066130.0,5825195638830.0,3834461491185.0,3150456936165.0,3648007962900.0,7142545668.7251005,-1170018559.9800787,468654893.9840637,44221829572.98238,-44184192671.22266,19779779125.953125,-7525570661.543075,0.002391650382833484,-0.00039177563108225966,0.00015692705494648073,1.1263997394237678e-05,-1.1254410681805323e-05,5.038221681118629e-06,-1.916881529785513e-06,1,1,1
464100.0,56624535.0,50780700.0,7205931015.0,6128568000.0,5854981050.0,951608265345.0,771385629420.0,698317491330.0,704738457630.0,297208834.5082422,-67151725.21977982,298679622.527473,-107134504.80677554,-683645872.7705078,-1349727295.9978027,-1261018390.4625466,0.00137987128722352,-0.00031176979537506994,0.0013866998128986968,-7.301304239557095e-07,-4.659102609581801e-06,-9.198502057099576e-06,-8.593943601129494e-06,1,1,1
1388985.0,204114240.0,175728915.0,35199565050.0,27038819430.0,23362469385.0,6582800731140.0,4756305961710.0,3744478745880.0,3260135960775.0,5204552165.931703,1215089201.632089,1129938747.8244882,-119488270030.1488,-54124239159.77344,3858582879.9746094,18497485852.607452,0.002697666472860997,0.000629815072704055,0.000585679186068256,-5.255104833264676e-05,-2.3803888928472456e-05,1.6970082115165468e-06,8.135210869046451e-06,1,1,1
2292705.0,322456935.0,321278325.0,48075981045.0,44469531090.0,49252910085.0,7520685581415.0,6547157322780.0,6771141387180.0,8019669148935.0,2724104144.3109736,-716580494.9766474,4231957928.134803,-7210960390.172237,11803684746.566406,44807705554.078125,-68229277913.48133,0.0005182357281049704,-0.00013632284042281833,0.0008050910251638969,-9.059884575777673e-07,1.4830205074833985e-06,5.629661216537116e-06,-8.57235859216851e-06,1,1,1
1670250.0,240144975.0,237049275.0,38041531635.0,36350696250.0,35576295675.0,6414733718775.0,6006880625040.0,5726193653430.0,5566236287745.0,3514000416.4694624,2268258160.7061033,1933213035.8587737,-65267327640.137215,-44392593076.41406,-32732579458.4375,-31649414446.964645,0.0012596179700736232,0.0008130729656720237,0.0006929737027165366,-1.810264896268912e-05,-1.2312799651254999e-05,-9.078759878855936e-06,-8.77833152242815e-06,1,1,1
6264840.0,1012062105.0,968831955.0,193802124405.0,145911733635.0,166375698345.0,39589964155215.0,27211286140455.0,23586875107455.0,30800976070005.0,30307174114.644466,-10599543232.17701,16549787862.190865,-1510091207880.202,665213295935.7188,-12161277258.984375,-47061509693.74477,0.0007721923170130487,-0.0002700643028206248,0.000421669766605012,-1.5371923671520454e-05,6.771516817688558e-06,-1.2379532096986802e-07,-4.790610865778612e-07,1,1,1
1787040.0,200208405.0,232131345.0,29099897475.0,25825803555.0,30921448155.0,4946508597405.0,3708320076615.0,3416733171825.0,4196844561075.0,6669842505.528683,-180691169.7709749,768255539.5526563,191852227989.94522,-31185786957.71875,-563389452.65625,-19350785961.460007,0.00208856036417881,-5.658070861912343e-05,0.0002405676098259385,4.493980287244797e-05,-7.305013514753083e-06,-1.3196933498273033e-07,-4.5327620932321e-06,1,1,1
2609925.0,319367610.0,449172045.0,49325308410.0,53334364350.0,79240927425.0,8467440258870.0,8083405375110.0,9185613087030.0,14264352229725.0,10245384535.899366,-1629284984.9281845,1937738249.2642918,-75714737896.91084,-6814821058.3203125,49976212878.546875,-40106757938.38286,0.001504084405173664,-0.00023918888830647215,0.0002844716927719585,-6.880347204708264e-06,-6.192761980242451e-07,4.5414367946302346e-06,-3.644580005638799e-06,1,1,1
12018915.0,1542790035.0,1128515760.0,265194339765.0,146041641345.0,144217324170.0,51210236931525.0,25339975225065.0,18725909881815.0,21087797178690.0,67156406050.07636,1181404887.0125887,38255361666.032074,-71900666485.24667,136259976095.86719,-8187053865.984375,362542005481.1008,0.0004648971874530177,8.178397885167624e-06,0.0002648267096109155,-1.4357200211425333e-07,2.7208534402303654e-07,-1.634799470458041e-08,7.239276646777481e-07,1,1,1
1333650.0,171128715.0,184546560.0,26298351705.0,23115428445.0,25788795150.0,4506652657635.0,3481755642735.0,3160719141375.0,3635045956920.0,4339789040.469409,-564859239.527723,251785583.89674973,18422479081.455307,-12371803892.955078,7929641626.478516,-3214274931.4280257,0.0024399722108342137,-0.0003175824526556975,0.00014156214093998573,8.968987088243904e-06,-6.023214838978888e-06,3.860547380611758e-06,-1.5648702995170753e-06,1,1,1
2628540.0,277189590.0,368785590.0,37124699280.0,40359308490.0,54749962170.0,5749827477240.0,5467945257390.0,6126718187160.0,8466798274440.0,7893997519.947613,1469458424.9417913,3009143543.824213,169981614393.29156,-50590235397.134766,-59206223677.603516,-59020109814.73304,0.001142530506702259,0.00021268072033012116,0.0004355256369383969,1.5174537870808222e-05,-4.516273396196319e-06,-5.28543681968227e-06,-5.268822129496565e-06,1,1,1
1925505.0,277324740.0,289986000.0,43962522750.0,41295246465.0,44250082680.0,7408512821790.0,6506576684235.0,6234821935245.0,6837078204960.0,4020267904.612633,-470571880.6495836,577446049.0901829,-81332540409.48616,21257937580.69922,3353224727.2929688,-1027650919.5811507,0.001084340536074596,-0.00012692193093394498,0.00015574786886868875,-1.5808938533239557e-05,4.1319922735073005e-06,6.517800050879835e-07,-1.9974871237872546e-07,1,1,1
2423520.0,321073815.0,296974785.0,50577345915.0,41505570975.0,38215817505.0,8807087567775.0,6726632827575.0,5540504356065.0,5084366585205.0,8040707191.71559,2161630269.4333925,1824938566.1852877,-24026874106.16377,-43801162419.16992,-52186312344.20703,-45797665062.70168,0.001368992380977419,0.0003680342162432461,0.00031070985838578503,-2.6277300806827824e-06,-4.790370630368363e-06,-5.707423368552166e-06,-5.008720717416318e-06,1,1,1
140760.0,25340880.0,7988895.0,4720136190.0,1410613590.0,488964795.0,906682707300.0,258132252720.0,85320581070.0,31263428655.0,158043271.73913047,-27619072.17391303,35551585.842391305,16637803.377427617,183338111.66589355,427809976.4366455,-523472302.00643975,0.007976594144106479,-0.0013939608244236475,0.0017943223290909928,2.238194592625155e-06,2.466349438348476e-05,5.755098519980455e-05,-7.041992558521284e-05,1,1,1
1147755.0,117214830.0,135678360.0,16024539660.0,14387077815.0,16496623200.0,2604863066400.0,2002127940345.0,1803574873455.0,2057300703480.0,4053939338.564763,530883851.9340145,457819298.21817243,140332471564.41196,-597538291.2421875,-6661444159.678711,-1036767871.5839258,0.0030773639298490724,0.00040299636487887535,0.00034753272732102877,9.943406417638241e-05,-4.233921068791983e-07,-4.7200370569747565e-06,-7.346128941495171e-07,1,1,1
428400.0,62337555.0,71561670.0,9650579805.0,10260199380.0,12071690820.0,1569426480495.0,1565588878140.0,1707128209650.0,2055470440470.0,579686333.0625007,-152918125.8749992,117739808.8214297,-3556728459.5767174,-1980036775.0673828,1634424605.7080078,-369124171.34858876,0.003158596407312929,-0.0008332206841069718,0.0006415409781637584,-2.960922598189096e-05,-1.64835063996991e-05,1.3606337411130553e-05,-3.072902845706504e-06,1,1,1
1478745.0,176098665.0,170428230.0,25138969215.0,21309611265.0,20214354390.0,4039583441205.0,3123362012145.0,2631116469255.0,2459494293300.0,4167983808.6032057,1013898494.1619229,572170253.4971538,53168145051.24879,-15436340425.449219,-9849128894.277344,-2136729225.7042203,0.0019060726283285606,0.00046366882799221725,0.0002616608194791009,1.9994856232497652e-05,-5.805118972370458e-06,-3.7039455874676716e-06,-8.035562202621633e-07,1,1,1
1094460.0,141444420.0,146763465.0,21595536390.0,18861059700.0,19776458445.0,3636402540090.0,2865014508060.0,2528411552100.0,2677149106485.0,3315723560.7176137,-106169055.83877027,95963352.61998948,-11560209690.274353,-3433592446.0634766,1040778032.6298828,-545277141.4139823,0.0027680793012049743,-8.86335547925384e-05,8.011348509528234e-05,-9.224991559944e-06,-2.7399902063948913e-06,8.30535848745312e-07,-4.351285281275031e-07,1,1,1
3219120.0,365697540.0,452628570.0,50882006400.0,47698708290.0,68106642360.0,7901059075470.0,6309644624040.0,6742690849500.0,10744695486660.0,9338140137.775663,-3720671721.53042,4464211391.211978,-881306952.4945223,663037724.3710938,51959554239.09375,-86920413111.42778,0.0009011271080870512,-0.0003590434603782473,0.00043079476657011855,-4.740064817961083e-08,3.566114826822421e-08,2.7946183144084495e-06,-4.674970406008262e-06,1,1,1
2004810.0,272742135.0,270098550.0,46061585595.0,37040034180.0,38611168230.0,8638329425595.0,6309957106140.0,5299566940260.0,5752937787210.0,8956686774.484226,294778925.185701,2222070653.6199427,-65072364830.89034,24092237785.04492,-32674608026.773438,-47700016776.24505,0.002228440007830675,7.334153430713994e-05,0.0005528552320105317,-1.1434404198358675e-05,4.2334466496352155e-06,-5.7415260098816095e-06,-8.381765031984207e-06,1,1,1
1673820.0,207915780.0,218799690.0,30774145110.0,27832992195.0,28951439280.0,5043412682760.0,4165553024535.0,3755870417745.0,3870352638420.0,4947609656.361975,654497368.7294337,350213136.15173876,-8386570478.042531,-19803866849.779297,-11481342176.298828,-5702726413.54206,0.001765948047257464,0.00023360944587790477,0.00012500141419115787,-2.3137291542490765e-06,-5.463590178746818e-06,-3.1675303024952917e-06,-1.5732967839791194e-06,1,1,1
1774545.0,214731675.0,224013420.0,30532152405.0,26657520480.0,28709817090.0,4784770516995.0,3736024042380.0,3367257363180.0,3732008787900.0,4548200322.462997,-449584101.2185658,431011908.8992684,-10546352533.226948,-9461130432.867188,6688108246.408203,-1054739625.0021387,0.00144432706931161,-0.0001427699840121517,0.0001368721962716381,-2.51411270119895e-06,-2.255409926230981e-06,1.5943576545836733e-06,-2.514361509651075e-07,1,1,1
1493025.0,191854605.0,182271195.0,30259576275.0,24389266410.0,22628085705.0,5324140446465.0,3917087179470.0,3129284297130.0,2848308122115.0,5606144845.716479,967308894.4841995,376088232.26643956,-5019121260.215298,-25656217034.683594,-14619884717.222656,-5996611599.472503,0.0025149546298809545,0.0004339413357410596,0.00016871573371938888,-1.8427227117703587e-06,-9.419436466432979e-06,-5.36755185124476e-06,-2.201599008097995e-06,1,1,1
1140360.0,163959135.0,148117770.0,26621261265.0,21405207705.0,19333611930.0,4674033268395.0,3482708614965.0,2806641152205.0,2535382865520.0,3047479345.3007593,109071881.8135056,95061130.4517018,-29852455753.65821,-6407555322.548828,-1448623196.0322266,-493498460.9938693,0.0023434560886667227,8.387428972483188e-05,7.310027721634865e-05,-2.149686479874577e-05,-4.614104501015352e-06,-1.043158969781428e-06,-3.5537008351731004e-07,1,1,1
1710540.0,270825810.0,166800090.0,50441375580.0,25158690915.0,17977970730.0,10155027760890.0,4540187042595.0,2637509625765.0,2050868687520.0,7562156525.107334,-1250378432.8801434,1712773760.6171744,-225834850616.11984,17430204002.96875,34956037522.91992,-36255127545.72878,0.002584515812612356,-0.00042734143637450297,0.0005853741393801403,-5.9014383794222024e-05,4.554800757440579e-06,9.134591090236159e-06,-9.474064811763772e-06,1,1,1
889950.0,104868495.0,105153075.0,15411393945.0,13198054890.0,13026224415.0,2612727753705.0,2035734601230.0,1732554167340.0,1689093358875.0,3054069102.520056,807196167.7435516,601740812.6002855,76943777437.99518,24549301027.518555,6840511217.514648,7765928712.447289,0.0038560942876801206,0.0010191729220877226,0.0007597631986182989,0.00010298156442403318,3.285678854755559e-05,9.155341342676888e-06,1.0393920270652331e-05,1,1,1
1297950.0,175951275.0,162026235.0,28029554355.0,22591259880.0,20635706445.0,4957678429215.0,3640034852400.0,2931443090790.0,2669672093895.0,4177440503.0599203,626837034.9754411,409579993.0756384,25371489853.6055,-28911341144.28125,-22451087718.213867,-8590728453.57115,0.0024796726256392713,0.0003720820524498066,0.0002431211877452836,1.3219074905105894e-05,-1.5063411191007086e-05,-1.1697484537195865e-05,-4.475948538002136e-06,1,1,1
84660.0,13133520.0,12497550.0,2112672450.0,1928207745.0,1863515010.0,350114318640.0,308477351265.0,286135593585.0,280429269630.0,75236263.01204816,-10568806.807228958,18620656.084337376,-973087520.0755064,-117242478.67749023,164139874.77282715,-161294675.68297023,0.010497132707822739,-0.001474583707075625,0.0025979958360334205,-0.0004666123641235828,-5.621980451169233e-05,7.870792034076724e-05,-7.734359796859521e-05,1,1,1
1678410.0,234495195.0,218296830.0,40182361695.0,30805368840.0,28550644560.0,7622154752505.0,5304224634090.0,4069136757240.0,3754826936580.0,7420404558.133545,306529034.03372777,158591373.91977948,-65281075991.24626,-7612968849.525391,513717376.1171875,228721430.65629566,0.0026340951987909203,0.00010881167603634714,5.629676567349073e-05,-1.7887191561393514e-05,-2.0859740758660646e-06,1.4075995187727528e-07,6.267029123254253e-08,1,1,1
1195440.0,196181955.0,143678730.0,34690253805.0,23563189320.0,17456495730.0,6454720053045.0,4154274878670.0,2855030413500.0,2141864204340.0,2495112712.496803,-15722330.36902541,187893830.77218375,-57186852092.053925,-9951460637.839844,-5950924618.540039,-1379982484.2552705,0.0017459612553159878,-1.1001739332299384e-05,0.00013147917005835547,-3.6599633156337594e-05,-6.36894312924211e-06,-3.8085967317975014e-06,-8.831899438110918e-07,1,1,1
159375.0,21932550.0,17762280.0,3186383610.0,2486539935.0,2156590590.0,481537236600.0,364327144755.0,305370568965.0,280310939430.0,168113809.20000032,42166010.52000026,176991588.91200018,-3230430207.4944277,-2399469433.496704,-809571680.5396729,508497235.52231586,0.006618552119215699,0.0016600536244705984,0.006968065630368635,-0.0003185736623431555,-0.00023662723414860222,-7.983711104499122e-05,5.014620846347249e-05,1,1,1
94860.0,1844670.0,20899035.0,40653630.0,400336485.0,4613903955.0,975376020.0,8719933845.0,87051175545.0,1020708028665.0,4781740.806451614,-6071093.467741918,9543171.41129036,-1157811.7412417992,-531137.8459968567,3207814.358734131,-6987030.282832157,0.0005313978475122025,-0.000674684415443565,0.0010605386096121101,-4.1776316871550637e-07,-1.9164586233197963e-07,1.1574478332017543e-06,-2.521069537381354e-06,1,1,1
3319590.0,463565010.0,456016755.0,74356308840.0,64594047195.0,64332202995.0,13104820461450.0,10474665521205.0,9239993835975.0,9301059444855.0,9621652302.204647,913468692.3106537,1688538915.7823844,34078067855.092007,5111474480.5703125,5337633726.410156,-259852381.64045995,0.0008731337253851118,8.289431973727784e-05,0.00015322942751288092,1.69732045167087e-06,2.545863283962378e-07,2.658506029710379e-07,-1.2942422781983922e-08,1,1,1
2199885.0,266517330.0,260408805.0,41001234780.0,33569321490.0,31952810955.0,7114538010300.0,5292198512280.0,4301332962510.0,4017199199505.0,8712507328.188248,2020645346.8876798,1127224289.5479338,36164367269.99271,-50879220439.25195,-48151461423.5293,-32045000804.90741,0.001800293027407281,0.00041753235800391826,0.00023292193077779233,5.038264053012536e-06,-7.088274086771697e-06,-6.708254436722415e-06,-4.464371640426472e-06,1,1,1
3891555.0,487149705.0,573579150.0,77465733195.0,69737187330.0,89034420960.0,14183494915185.0,10739226001860.0,10592421129960.0,14379741357900.0,16483725981.53725,-2064165526.8016536,4494168717.715748,359331162657.7019,-161715689882.6836,55459095794.88281,-67905004828.25535,0.0010884513962693635,-0.00013630072789943442,0.00029675840409788275,1.2027820845506665e-05,-5.413077261181823e-06,1.8563713303932809e-06,-2.2729707786729145e-06,1,1,1
441915.0,50671050.0,56364945.0,6608637120.0,6344298000.0,7269338295.0,942428904630.0,814338941730.0,802455866760.0,948381725355.0,798571138.7536058,-118643847.057127,80157061.3848816,1534257152.4130447,-1365099049.1328125,-798823361.2519531,751638354.7630311,0.0040891790202947954,-0.0006075300079468061,0.0004104538191239007,1.1818199003896911e-05,-1.051519440356422e-05,-6.153240633351045e-06,5.789780182272684e-06,1,1,1
1509855.0,140478735.0,181762980.0,16333013415.0,17662211370.0,23364371940.0,2180763771195.0,2118742605660.0,2356582988070.0,3192111960090.0,3262702035.9601417,750763912.9724709,1482945645.1038654,53988966551.87826,12798710222.079102,1973051091.038086,22359163359.861416,0.0014312217612727361,0.0003293312223983905,0.0006505111575206117,1.9273780582759864e-05,4.5690730591340885e-06,7.043689893693665e-07,7.98210516213447e-06,1,1,1
2691780.0,282168720.0,392598255.0,33865613640.0,42169376265.0,59872805835.0,4504720136310.0,5131310815305.0,6519129214275.0,9460302813345.0,4286975509.6779084,1014843915.5570296,2612037930.845493,55947340135.10177,-20780082492.453125,-53133335398.671875,-34129183349.499424,0.0005916595495575529,0.00014006193704493736,0.0003604959212158876,4.706310094416787e-06,-1.7480279091174671e-06,-4.469595017974976e-06,-2.870959007596766e-06,1,1,1
889695.0,98024805.0,142038825.0,12003813135.0,15705853155.0,22973632635.0,1573532195715.0,1914186801285.0,2551580013915.0,3761510717355.0,1203637349.7162511,56301203.98968184,297290959.054171,-14252466228.832851,-14615026644.42871,2414543827.9804688,-1128729277.1703153,0.0015205942922664293,7.112714594194038e-05,0.00037557735773715797,-1.9089174408570464e-05,-1.957477310397042e-05,3.2339419374460798e-06,-1.5117741509448423e-06,1,1,1
2528580.0,264799905.0,320045400.0,38315419995.0,36786936735.0,44433921870.0,6439191779085.0,5581520860755.0,5335890623595.0,6491455903080.0,10584840109.05254,3270895511.9866867,3925392157.2125845,209747234974.98346,46817762515.759766,-145355140801.37695,-126281999093.08846,0.0016555065563589291,0.0005115796657738703,0.000613945263753922,2.0630250342957892e-05,4.604886263756813e-06,-1.429679367990694e-05,-1.2420803808976656e-05,1,1,1
1903320.0,265313985.0,255047430.0,44127107145.0,36272794005.0,34654972770.0,8073837652965.0,6069570731055.0,5006017368045.0,4766025122490.0,7143567521.300247,720364556.820745,478275446.5836005,-68836923852.03674,-44351706114.06836,-17784821516.19922,-5966759418.969466,0.0019719301703236387,0.00019885142808422535,0.000132024479369875,-1.377342430629697e-05,-8.874232502462041e-06,-3.5585246877228645e-06,-1.1938753885590547e-06,1,1,1
1184730.0,157301595.0,145142175.0,25282592355.0,19888852500.0,18133025265.0,4490342595495.0,3223312462140.0,2541093315120.0,2300364119055.0,4396996658.475032,617714241.2666806,351546815.2851911,-34149295781.401882,-38110237423.61426,-17858153460.722656,-7263158942.250895,0.003132689589040209,0.00044009743989415195,0.0002504634717384817,-2.2352869747615097e-05,-2.494555608507383e-05,-1.1689288727817751e-05,-4.754196011291664e-06,1,1,1
2383485.0,304464135.0,270778890.0,46245606855.0,35281416225.0,33842075100.0,7727242328715.0,5316156089445.0,4474376031615.0,4499749708950.0,7353644245.082915,692375169.5244474,3079889783.2759185,-58823267255.37157,-114522478174.58594,-5895202171.376953,-44712624377.13457,0.0012944276149345355,0.0001218755639323588,0.0005421385987080939,-6.706842153939545e-06,-1.3057489324087065e-05,-6.721522328458621e-07,-5.097991457767025e-06,1,1,1
2238900.0,274128570.0,283063770.0,45264185040.0,36719151615.0,37431977850.0,8464213683180.0,6200805336105.0,5026548439065.0,5097640353930.0,11700170170.981777,2061120220.6059234,1644270544.3530757,57001144573.37508,-26661161168.470703,-77757907992.95898,-50648362469.37587,0.002334117880982267,0.00041118184534633237,0.0003280226887866635,7.59970676738646e-06,-3.5546129551414167e-06,-1.0367112871412896e-05,-6.752718842690552e-06,1,1,1
1516230.0,178107045.0,196011105.0,25953451965.0,22648083315.0,25575910695.0,4251582876885.0,3248804892465.0,2914442861205.0,3365024129025.0,5031745179.992432,-376760342.4495462,236514110.49697176,20779392295.93122,-17821843380.036133,7528042883.955078,-2460554038.56885,0.0021887112421496045,-0.0001638834177045303,0.00010287903581248415,7.34040680196237e-06,-6.295640339584947e-06,2.659312476701661e-06,-8.692009537181389e-07,1,1,1
1960695.0,232344780.0,255003570.0,34229088600.0,28742609835.0,34282019970.0,5636553013320.0,4070285207115.0,3718658996025.0,4712067610560.0,6695945100.7569275,-1475628274.8868487,1116830732.1303167,-6591811868.210982,-31745316278.78125,40031044351.19141,-37079567720.75358,0.0017417739927037751,-0.0003838458818615025,0.00029051413866236806,-1.224558960867021e-06,-5.897318111005145e-06,7.4365553891969165e-06,-6.888260439666879e-06,1,1,1
1218900.0,185228685.0,166218435.0,31234188825.0,25516779510.0,22798724055.0,5650452287865.0,4330385413410.0,3533599110570.0,3144907626165.0,3086132588.369247,257593245.49267802,131919449.33158703,-33974888486.635952,-7234818964.248047,-1236535217.3847656,-78116100.05106208,0.0020772005382970874,0.00017337972782362668,8.879176228401301e-05,-2.071275400643845e-05,-4.410699553775737e-06,-7.538523573981136e-07,-4.7623395877706094e-08,1,1,1
1548360.0,213216465.0,190917735.0,35250374055.0,27143775900.0,24161352255.0,6455917468785.0,4552756056600.0,3516134325300.0,3119053743285.0,5889462544.048914,853504540.298914,620585548.5943666,-20238538034.375664,-28790879752.873047,-21477357204.746094,-13158546934.639002,0.0024565848967464036,0.00035600979670402,0.00025885572315193254,-6.784209941886738e-06,-9.651061372286145e-06,-7.199477552499316e-06,-4.410908771331865e-06,1,1,1
1928310.0,251105895.0,238704225.0,39914331195.0,32228272665.0,30103581045.0,7073246168595.0,5197231748115.0,4180453573665.0,3855277682295.0,7215143562.435204,1144039290.2281156,554542232.3347037,-3548548874.937034,-41692239247.81445,-22895828296.648438,-8517625860.776206,0.001940400017700927,0.00030767147455898285,0.00014913546045575778,-6.872403614687418e-07,-8.074452566647455e-06,-4.434189261376348e-06,-1.6495915603020155e-06,1,1,1
672945.0,87160530.0,75838785.0,11889067470.0,9788494260.0,8827930935.0,1696693845270.0,1334983286370.0,1139640883680.0,1052842132635.0,599945788.613111,-34223339.73853738,281138388.3933308,1398378768.9747066,3988059645.8813477,3951895591.567871,-5404743052.508728,0.001324807773679877,-7.557240568637428e-05,0.00062081329595515,3.7642277758200337e-06,1.0735263738064595e-05,1.063791547967187e-05,-1.4548764877444801e-05,1,1,1
2811885.0,378657405.0,292091535.0,60125699535.0,37633944990.0,40295115045.0,10737826422885.0,5571327706740.0,5137579244940.0,6172391252205.0,9134485327.685682,-1700032987.6081426,9953381717.123423,180950028538.54642,-216514865457.20898,64500791406.53125,-81228328569.70346,0.0011552845689089574,-0.0002150117720663618,0.0012588545379126053,1.364786658590328e-05,-1.6330287546737317e-05,4.8648690630849615e-06,-6.1265168083633285e-06,1,1,1
2712180.0,390279795.0,372515475.0,63897618225.0,53166653145.0,53942688015.0,11505322059945.0,8728048510845.0,7594168382145.0,8188271911965.0,7736774038.684187,-437924433.67384213,2778023754.3404484,83896301551.66414,77802034558.36328,-47829554347.015625,16174291046.269934,0.0010517751237151347,-5.953360187362027e-05,0.00037765821559420076,6.925426800281896e-06,6.422360524619094e-06,-3.94820834046398e-06,1.335146682460348e-06,1,1,1
1771740.0,273458430.0,257627010.0,46638550380.0,39578866710.0,37910467500.0,8421244776090.0,6741432080760.0,5804704795590.0,5639855893680.0,4431729436.7098465,-184460685.7772001,449171665.65630424,-145188398238.97638,16706316214.945312,7074887568.865234,-3295977433.527488,0.001411800260926354,-5.876298362299043e-05,0.00014309101758817812,-3.4748170073716856e-05,3.99834920822463e-06,1.6932440847698382e-06,-7.888315169014666e-07,1,1,1
2523735.0,312880665.0,360498345.0,42908107185.0,46648998240.0,54901453845.0,6342622997565.0,6607979689200.0,7364214613470.0,8805817919715.0,4118650078.4328604,1956127587.9705994,3406722128.8178263,1858590517.972935,-6173789027.0234375,-1045568219.0,-9734675087.461845,0.0006466471895006669,0.00030712111565137096,0.0005348711951873304,1.8368527399651468e-07,-6.101581376097335e-07,-1.0333394200166666e-07,-9.62081988160403e-07,1,1,1
1293870.0,154467525.0,154342830.0,23967894975.0,17914152390.0,18627636780.0,4239572180025.0,2712778823640.0,2111692042320.0,2269739806590.0,5526926191.71758,-511929791.05045325,216429183.86677095,58531862502.5544,-24064664492.206055,9982006086.454102,-3943610061.180804,0.003301432165673215,-0.0003057941105262179,0.00012928095010187023,3.0737301381155005e-05,-1.2637268207568762e-05,5.241930059110511e-06,-2.0709392422798688e-06,1,1,1
2013990.0,309340500.0,270757470.0,55230707550.0,39953574165.0,37515845820.0,10706595499590.0,6882892714425.0,5350630942965.0,5330451594720.0,7717291425.6647215,-1633648784.7341135,1115661330.1063545,-147299636628.3778,-40388522701.20703,27602884118.95508,-13091708556.648932,0.0019026122166420328,-0.0004027579061224596,0.000275053870485734,-2.558929970879627e-05,-7.016405714592226e-06,4.795249266833803e-06,-2.2743277690595585e-06,1,1,1
284580.0,38643465.0,29415525.0,5612189175.0,3870547845.0,3128829855.0,862077785745.0,544608453375.0,401007565695.0,340372447305.0,364745970.255376,-123822141.62634438,88303075.0940863,933178856.249177,-1865851880.5222168,1737622664.8464355,-1292938338.8007526,0.00450382754193582,-0.0015289368964590724,0.0010903528868815822,2.1600010014287817e-05,-4.318831168812521e-05,4.0220228641479784e-05,-2.9927254436737612e-05,1,1,1
2506395.0,331623165.0,291291855.0,51891442005.0,38885401860.0,34502643675.0,8887535357925.0,6116665373160.0,4643994997950.0,4159759567335.0,8014110792.394955,344339140.90701044,648863728.3670787,-98970681777.99617,-5249198064.126953,-1115717072.3945312,-939969909.2454294,0.0012757227815144423,5.481347812648708e-05,0.00010328909367734215,-9.951367692101537e-06,-5.277997391385911e-07,-1.1218383695343526e-07,-9.451269828972948e-08,1,1,1
1173765.0,125142525.0,170888505.0,15673427355.0,17474605830.0,25444309785.0,2135807143695.0,2122429638930.0,2501025211530.0,3864300656865.0,2331189715.1184006,-744900637.7981756,564643803.1935675,-32322089172.453094,-628277727.6835938,5146342554.222656,-4550715160.957199,0.0016920582420148528,-0.000540674684473077,0.00040983803025562135,-2.1654418995601906e-05,-4.209192384897025e-07,3.4478296674897663e-06,-3.0487847582881415e-06,1,1,1
1407855.0,198225525.0,169990650.0,34520771115.0,22897363155.0,22736550720.0,6602320488225.0,3825880344915.0,2980996995735.0,3280511499390.0,6610681822.05035,-1037264943.306469,2211126519.7645345,-119756520588.75278,-50217367163.328125,30185996526.012695,1237210273.0169709,0.003335265410872007,-0.0005233278473304549,0.0011155723416960848,-5.092187078956629e-05,-2.1353010838253814e-05,1.2835438163993205e-05,5.260762533210332e-07,1,1,1
2322030.0,316819395.0,305335725.0,51584001765.0,41600290470.0,42056622405.0,9310889389365.0,6672802971450.0,5741432905290.0,5957269554705.0,8356942231.67527,-59929107.86349546,1906449943.2851985,-7721909647.0064745,-93890469170.98828,18958746515.41992,-74350986071.95282,0.0015499287966802915,-1.1114812985654755e-05,0.0003535816791131381,-9.398426506334668e-07,-1.142751876785945e-05,2.3074912026000974e-06,-9.049345436742523e-06,1,1,1
2840190.0,257379660.0,347092995.0,27847618740.0,31192686300.0,46191279615.0,3482498122920.0,3376703776980.0,4060238390970.0,6575434454595.0,4523725133.686477,-261081596.33148006,3773854309.626055,139045636715.13715,20829977307.22461,-61829729773.14844,8118051644.377803,0.0005607914981225364,-3.236543671689433e-05,0.000467832449905446,1.0227956686027487e-05,1.5322171245524268e-06,-4.548088044820333e-06,5.971498463036003e-07,1,1,1
762960.0,91985640.0,88499790.0,14743386000.0,10953219255.0,10547265630.0,2676035320800.0,1754203041825.0,1341860942625.0,1288246298850.0,3653213558.1818185,283315429.09090924,281704093.29545546,17617879008.68262,-24276127492.583984,4512076128.507324,-539875427.5426795,0.006275835066987372,0.0004867059854535912,0.00048393788073462324,3.464967768109047e-05,-4.774467985326412e-05,8.874052514963424e-06,-1.0617912373603899e-06,1,1,1
